TATA Box,CAAT Box,GC Box,CpG Island,BRE (TFIIB),MRE,PPE,Octamer Motif,Sp1 Binding Site,E-box,RFX Binding Site,alpha_seq,alpha_graph,label
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
0.6931472,0.6931472,2.3978953,0.6931472,3.4965076,1.9459102,1.609438,0.0,1.3862944,3.0910425,0.6931472,0.08935645967721939,0.9994660019874573,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,1.609438,2.8332133,1.9459102,4.356709,2.5649493,1.9459102,0.0,1.7917595,3.0910425,0.0,0.04593183472752571,0.9999179840087891,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,0.0,2.9957323,2.3978953,4.7791233,2.8332133,1.9459102,0.6931472,1.7917595,3.5553482,0.0,0.05002047121524811,0.9999237060546875,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.3862944,0.6931472,2.0794415,1.609438,3.583519,1.3862944,1.7917595,0.0,1.0986123,3.3322046,0.0,0.04323478415608406,0.9990262985229492,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.6931472,1.9459102,2.0794415,3.6109178,0.6931472,0.0,0.0,0.0,3.5263605,0.0,0.045002907514572144,0.9968337416648865,1.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.0986123,0.0,1.3862944,1.3862944,3.4011974,0.6931472,1.0986123,0.0,0.0,3.2580965,0.0,0.044570449739694595,0.9896097183227539,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,1.609438,1.3862944,1.609438,3.5553482,1.7917595,0.6931472,0.0,0.6931472,3.4965076,0.0,0.05633293092250824,0.9982653260231018,1.0
0.0,0.0,3.218876,2.0794415,4.276666,2.4849067,1.7917595,0.0,1.7917595,4.060443,0.0,0.09795023500919342,0.9998903274536133,1.0
0.0,0.6931472,2.4849067,1.7917595,3.465736,1.0986123,0.6931472,0.0,0.6931472,3.8286414,0.0,0.06219657137989998,0.9989860653877258,1.0
1.3862944,1.9459102,2.0794415,0.6931472,2.5649493,0.0,1.3862944,0.0,0.6931472,3.1354942,0.0,0.023683885112404823,0.9978233575820923,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.3862944,0.6931472,1.9459102,0.0,2.3978953,0.0,1.3862944,0.0,0.6931472,3.6635616,0.0,0.05614097788929939,0.9936428070068359,1.0
1.0986123,1.3862944,1.0986123,1.0986123,1.7917595,0.0,1.0986123,0.0,0.0,3.4965076,0.0,0.034568239003419876,0.9769285321235657,1.0
1.3862944,0.0,1.3862944,0.0,1.3862944,0.0,1.3862944,0.0,0.0,3.3672957,0.0,0.08416818082332611,0.9408993721008301,1.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
1.3862944,0.6931472,1.3862944,0.0,1.9459102,0.0,1.0986123,0.0,0.0,3.1780539,0.0,0.05625047907233238,0.9707805514335632,1.0
0.0,0.6931472,2.8332133,1.9459102,4.189655,2.3025851,1.3862944,0.0,1.3862944,3.6109178,0.0,0.07039999961853027,0.9998025298118591,1.0
0.0,1.609438,2.1972246,1.609438,3.4965076,1.3862944,0.6931472,0.0,0.6931472,3.8066626,0.0,0.04924929141998291,0.9991726279258728,1.0
0.6931472,0.6931472,1.7917595,1.3862944,3.5263605,1.609438,1.0986123,0.0,0.6931472,3.5263605,0.0,0.05260612815618515,0.9979606866836548,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
1.0986123,0.0,2.6390574,2.0794415,3.7612002,0.6931472,1.3862944,0.0,1.0986123,3.6109178,0.0,0.04715774208307266,0.9992891550064087,1.0
0.0,0.6931472,2.3025851,1.7917595,3.9512436,1.9459102,1.0986123,0.0,1.0986123,3.8501477,0.6931472,0.08460630476474762,0.9995816349983215,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.3862944,0.6931472,1.7917595,1.609438,2.944439,1.0986123,1.3862944,0.0,0.0,3.912023,0.0,0.02544889971613884,0.9932639598846436,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
0.0,0.0,0.6931472,2.0794415,3.4011974,0.6931472,0.0,0.0,0.0,3.5553482,0.0,0.07864301651716232,0.98195481300354,1.0
0.0,1.0986123,1.7917595,0.0,1.3862944,0.0,0.0,0.0,0.0,3.465736,0.0,0.10569287091493607,0.9767335653305054,1.0
1.3862944,1.0986123,1.3862944,0.6931472,2.3025851,0.6931472,1.3862944,0.0,0.0,3.4339871,0.0,0.03308417275547981,0.9849538803100586,1.0
0.0,1.0986123,2.8903718,2.0794415,4.189655,1.0986123,0.6931472,0.0,0.6931472,3.583519,0.0,0.04102073237299919,0.9996881484985352,1.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
0.0,1.0986123,1.3862944,1.609438,3.2580965,1.0986123,0.0,0.0,0.0,3.9702919,0.0,0.047900814563035965,0.9936177730560303,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
1.609438,0.6931472,1.9459102,1.3862944,3.637586,1.3862944,1.7917595,0.0,0.6931472,3.6888795,0.0,0.03204101696610451,0.9982284903526306,1.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
0.6931472,0.6931472,2.7725887,1.9459102,3.871201,0.6931472,1.7917595,0.0,1.609438,3.3672957,0.0,0.06218584626913071,0.9997836947441101,1.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.6931472,0.6931472,2.1972246,2.0794415,3.871201,1.0986123,1.3862944,0.0,1.0986123,3.1354942,0.0,0.05334608629345894,0.9993890523910522,1.0
0.0,0.6931472,2.0794415,0.6931472,2.6390574,0.0,0.0,0.0,0.0,3.5553482,0.0,0.07483107596635818,0.9922345876693726,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
0.6931472,0.0,0.6931472,0.6931472,2.0794415,0.0,0.6931472,0.0,0.0,3.295837,0.0,0.0993901938199997,0.941766619682312,1.0
0.6931472,1.0986123,2.3025851,1.7917595,3.6109178,1.7917595,1.3862944,0.0,1.0986123,3.4965076,0.0,0.04790471866726875,0.999427318572998,1.0
0.6931472,1.3862944,1.7917595,2.0794415,3.4011974,1.0986123,1.0986123,0.6931472,0.6931472,3.465736,0.0,0.024341581389307976,0.9989504218101501,1.0
0.6931472,0.0,3.0445225,2.0794415,4.5108595,2.944439,1.0986123,0.0,0.6931472,3.5553482,0.0,0.036428291350603104,0.9996050000190735,1.0
0.0,0.0,2.3978953,2.3025851,3.8501477,0.6931472,0.0,0.0,0.0,3.4965076,0.0,0.04732390120625496,0.997605562210083,1.0
0.0,1.0986123,2.4849067,1.7917595,3.5553482,1.3862944,0.6931472,0.0,0.6931472,3.9318256,0.0,0.0528436154127121,0.9992396831512451,1.0
1.0986123,0.6931472,2.3025851,1.609438,3.583519,1.0986123,1.609438,0.0,1.0986123,3.2580965,0.0,0.047554243355989456,0.9992172718048096,1.0
1.3862944,0.0,1.7917595,1.3862944,2.944439,0.0,1.0986123,0.0,0.0,3.4011974,0.0,0.03955912962555885,0.989111602306366,1.0
1.3862944,0.6931472,1.3862944,1.3862944,3.0445225,0.0,0.6931472,1.0986123,0.0,3.295837,0.0,0.01832328550517559,0.9931580424308777,1.0
0.0,0.6931472,3.5263605,2.1972246,5.170484,2.9957323,2.1972246,0.0,2.1972246,3.8286414,0.0,0.0767776295542717,0.9999785423278809,1.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,1.3862944,1.609438,1.7917595,3.4011974,1.3862944,0.6931472,0.0,0.0,3.465736,0.0,0.014523562043905258,0.996107280254364,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.0,0.0,1.9459102,1.609438,3.6635616,2.0794415,0.6931472,0.0,0.6931472,3.2580965,0.0,0.08545534312725067,0.9979660511016846,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.6931472,2.0794415,2.1972246,4.2195077,2.3025851,0.0,0.0,0.0,3.6888795,0.0,0.033236313611269,0.9982255101203918,1.0
0.6931472,1.0986123,2.3978953,1.0986123,3.5263605,0.0,1.3862944,0.0,1.0986123,3.1354942,0.6931472,0.0634303167462349,0.9994649291038513,1.0
1.0986123,0.6931472,1.609438,0.6931472,2.7080503,0.0,0.6931472,0.0,0.0,3.295837,0.0,0.04364648461341858,0.9877129793167114,1.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.0,1.3862944,2.944439,2.3025851,4.204693,1.7917595,1.7917595,0.0,1.7917595,3.3672957,0.0,0.06871668994426727,0.9999250173568726,1.0
0.0,0.0,2.4849067,2.0794415,3.988984,2.1972246,1.609438,0.0,1.609438,3.4011974,0.0,0.11396682262420654,0.9996771812438965,1.0
1.7917595,0.0,1.0986123,0.0,2.1972246,0.0,1.609438,0.0,0.0,3.1354942,0.0,0.06092117354273796,0.9550403952598572,1.0
1.7917595,0.6931472,1.7917595,0.6931472,3.465736,1.609438,1.9459102,0.6931472,1.0986123,3.3672957,0.0,0.032582011073827744,0.9986947178840637,0.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
1.3862944,1.3862944,1.609438,0.0,1.609438,0.0,0.6931472,0.6931472,0.0,3.465736,0.0,0.025977250188589096,0.9827773571014404,1.0
1.0986123,0.0,2.5649493,1.609438,3.5263605,0.6931472,1.3862944,0.0,0.6931472,2.944439,0.0,0.04798541218042374,0.9985750913619995,1.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.6931472,0.6931472,2.3978953,2.1972246,4.3438053,2.1972246,1.3862944,0.0,1.0986123,3.0910425,0.0,0.04455580934882164,0.9996373653411865,1.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.0986123,1.0986123,1.7917595,1.9459102,3.465736,1.0986123,0.6931472,0.0,0.0,3.3672957,0.0,0.01627417840063572,0.9964474439620972,1.0
0.0,1.0986123,2.3978953,0.6931472,3.4011974,1.3862944,1.0986123,0.0,1.0986123,3.295837,0.0,0.08442585170269012,0.9992527365684509,1.0
1.0986123,0.0,3.0910425,1.7917595,3.8501477,1.7917595,1.7917595,0.0,1.7917595,3.637586,0.0,0.06321333348751068,0.9997960925102234,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.6931472,1.3862944,1.7917595,1.3862944,3.0910425,1.3862944,0.6931472,0.0,0.0,3.0445225,0.0,0.023792700842022896,0.9959787130355835,1.0
0.6931472,0.0,1.609438,1.609438,2.4849067,0.0,0.6931472,0.6931472,0.0,3.8286414,0.0,0.05256296694278717,0.9876533150672913,1.0
0.6931472,0.0,2.7080503,1.9459102,4.2195077,1.9459102,0.6931472,0.0,0.6931472,3.7612002,0.0,0.039246875792741776,0.99928879737854,1.0
2.0794415,1.7917595,1.609438,1.609438,2.4849067,0.6931472,1.9459102,0.0,0.0,3.465736,0.0,0.008950271643698215,0.9932832717895508,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
1.0986123,0.6931472,2.3978953,1.609438,3.2580965,1.0986123,1.0986123,0.0,0.0,3.583519,0.0,0.025120219215750694,0.9970334768295288,1.0
1.0986123,0.6931472,1.7917595,1.0986123,2.944439,0.0,0.0,0.0,0.0,3.3672957,0.0,0.029186230152845383,0.9910558462142944,1.0
1.0986123,0.6931472,1.609438,0.0,2.5649493,0.0,1.0986123,0.0,0.0,3.4339871,0.0,0.053434278815984726,0.9850409626960754,1.0
0.0,0.6931472,1.7917595,0.0,2.0794415,0.0,0.6931472,0.0,0.6931472,3.7376697,0.0,0.1360134333372116,0.9919782876968384,1.0
0.0,0.6931472,2.8903718,2.3978953,4.8598123,3.1354942,1.3862944,0.6931472,1.3862944,3.2580965,0.0,0.044942788779735565,0.9999107122421265,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.0986123,1.0986123,2.1972246,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.295837,0.0,0.029651302844285965,0.9913801550865173,1.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
1.609438,0.6931472,0.0,1.0986123,3.295837,1.609438,1.609438,0.6931472,0.0,3.4339871,0.0,0.02894924022257328,0.9739598631858826,1.0
0.6931472,1.0986123,2.0794415,1.0986123,3.4011974,1.0986123,1.609438,0.0,1.3862944,3.218876,0.0,0.0685352087020874,0.9993081092834473,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.0,2.7725887,2.1972246,4.477337,2.3978953,1.609438,0.0,1.609438,3.4339871,0.0,0.09505830705165863,0.9998247027397156,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,0.0,2.3025851,1.7917595,3.4965076,1.3862944,0.0,0.0,0.0,3.8918204,0.0,0.05612270534038544,0.9963136315345764,1.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.6931472,0.6931472,2.8332133,1.7917595,4.1108737,2.3025851,1.3862944,0.0,1.3862944,3.295837,0.0,0.05024465546011925,0.9997648596763611,1.0
1.7917595,0.0,0.0,0.0,1.609438,0.6931472,1.609438,0.0,0.0,3.295837,0.6931472,0.10091473907232285,0.8599046468734741,1.0
0.0,0.6931472,2.944439,2.1972246,4.465908,2.5649493,1.3862944,0.0,1.3862944,3.6635616,0.0,0.06218646466732025,0.999858021736145,1.0
1.609438,0.6931472,1.3862944,0.6931472,2.8332133,0.6931472,1.0986123,0.0,0.6931472,3.0445225,0.0,0.0428791269659996,0.9932557344436646,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.6931472,1.0986123,1.0986123,1.609438,3.3322046,1.3862944,0.6931472,0.0,0.0,3.5553482,0.0,0.03114832565188408,0.9923316240310669,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.6931472,2.1972246,2.1972246,4.0073333,2.3025851,1.0986123,0.0,1.0986123,3.2580965,0.0,0.06990436464548111,0.9994702935218811,1.0
0.0,0.0,1.9459102,2.0794415,3.6888795,1.3862944,1.0986123,0.0,1.0986123,3.637586,0.0,0.10094641149044037,0.9988017082214355,1.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
0.6931472,0.6931472,1.7917595,1.9459102,4.0775375,2.7080503,0.6931472,0.0,0.6931472,3.465736,0.0,0.037859391421079636,0.9986164569854736,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.0,1.609438,1.7917595,1.3862944,3.5553482,1.0986123,1.0986123,0.0,1.0986123,3.295837,0.0,0.0733456015586853,0.9992285966873169,1.0
0.6931472,1.0986123,2.4849067,1.7917595,3.8286414,1.3862944,1.609438,0.0,1.3862944,3.713572,0.0,0.05105678737163544,0.9996944665908813,1.0
1.3862944,1.0986123,2.5649493,1.609438,3.7376697,1.609438,1.7917595,0.0,1.0986123,3.5263605,0.0,0.03197633475065231,0.9995502829551697,1.0
1.3862944,1.609438,1.3862944,1.0986123,2.944439,1.0986123,1.0986123,0.0,0.0,3.3322046,0.0,0.01615235023200512,0.9932085871696472,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.0986123,1.0986123,1.609438,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.0,3.5263605,0.0,0.026327254250645638,0.9937558174133301,1.0
0.0,0.0,1.9459102,1.609438,3.218876,0.6931472,0.0,0.0,0.0,3.6888795,0.0,0.0693180188536644,0.9933080673217773,1.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.6931472,1.0986123,1.0986123,1.3862944,2.8332133,0.6931472,0.0,0.0,0.0,3.713572,0.0,0.032044921070337296,0.9866796135902405,1.0
0.0,0.0,4.0253515,1.9459102,4.5108595,1.3862944,2.4849067,0.0,2.4849067,3.0910425,0.0,0.11365529149770737,0.9999783039093018,1.0
2.5649493,1.0986123,1.609438,1.9459102,3.8286414,2.0794415,2.6390574,0.0,0.6931472,3.4339871,0.0,0.012333742342889309,0.9983805418014526,1.0
0.0,1.0986123,1.609438,1.7917595,3.9512436,2.3025851,0.6931472,0.0,0.6931472,3.912023,0.0,0.057280298322439194,0.9986359477043152,1.0
1.0986123,0.6931472,2.8903718,1.7917595,3.7376697,1.0986123,1.9459102,0.0,1.609438,3.3672957,0.0,0.05199940502643585,0.9997757077217102,1.0
0.6931472,1.609438,0.0,0.6931472,2.7725887,1.0986123,0.6931472,0.6931472,0.0,3.5263605,0.0,0.03617656230926514,0.9742661714553833,1.0
1.0986123,0.0,1.7917595,0.0,2.5649493,0.0,1.0986123,0.0,0.0,3.1780539,0.0,0.06447876244783401,0.9822270274162292,1.0
1.3862944,0.6931472,2.3978953,1.7917595,3.295837,1.3862944,1.3862944,0.6931472,0.6931472,3.7841897,0.0,0.02128158137202263,0.9989591836929321,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.0,0.6931472,2.1972246,1.7917595,3.4339871,0.0,0.0,0.0,0.0,3.4965076,0.0,0.04879693314433098,0.9968557357788086,1.0
0.6931472,0.0,2.6390574,1.0986123,3.8501477,1.3862944,1.609438,0.0,1.3862944,3.637586,0.0,0.07643856108188629,0.999468982219696,1.0
1.3862944,0.0,1.0986123,0.6931472,2.1972246,0.0,0.6931472,0.0,0.0,3.1780539,0.0,0.058910563588142395,0.9584015607833862,1.0
0.0,0.6931472,2.9957323,1.3862944,3.912023,1.3862944,1.609438,0.0,1.609438,3.8066626,0.0,0.08878286927938461,0.999822199344635,1.0
0.0,0.6931472,2.1972246,2.0794415,3.583519,1.7917595,1.3862944,0.0,1.3862944,3.218876,0.0,0.09411576390266418,0.9994884729385376,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
